foreignType,country,city,stdPostal,stdState,stdName,foreignIdentifierString,outdated,street,custom3,custom4,custom1,state,custom2,custom5,custom6,identifier,website,stdStreet,stdCity,basicDealerId,phone,stdCountry,name,postal,projectIdentifier,stdPhone
null,USA,Greeley,80631,CO,null,null,false,3010 W 29th St,null,I05,"3010 W 29th St
Greeley, CO, USA 80631-8526
(970) 351-8150 | Website",CO,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
HD-1™ Fit Shop
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
H-DTM Riding Academy
Test Ride
",F06,Address Match : 001j000000VuGVRAA3,1462,http://www.greeleyhd.com/,3010 west 29th street,null,301,(970) 351-8150,United States,Greeley Harley-Davidson,80631-8526,Harley,9703518150
null,USA,Zanesville,43701,OH,null,null,false,2650 Maysville Pike,null,I11,"2650 Maysville Pike
Zanesville, OH, USA 43701-9717
740-454-0010 | Website",OH,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
HD-1™ Fit Shop
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F20,Not in salesforce,3879,http://www.finkshd.com/,2650 maysville pike,null,786,740-454-0010,United States,Fink's Harley-Davidson,43701-9717,Harley,7404540010
null,USA,Wichita,67219,KS,null,null,false,5427 N Chuzy Dr,null,I05,"5427 N Chuzy Dr
Wichita, KS, USA 67219-2340
(316) 440-5700 | Website",KS,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
HD-1™ Fit Shop
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
H-DTM Riding Academy
Test Ride
",F07,Not in salesforce,1951,http://www.alefshd.com/,5427 north chuzy dr,null,544,(316) 440-5700,United States,Alefs Harley-Davidson,67219-2340,Harley,3164405700
null,USA,Glenwood Springs,81601,CO,null,null,false,2302 Devereux Rd,null,I05,"2302 Devereux Rd
Glenwood Springs, CO, USA 81601-8707
(970) 928-7493",CO,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F06,Not in salesforce,3551,null,2302 devereux road,null,302,(970) 928-7493,United States,Doc Holliday Harley-Davidson,81601-8707,Harley,9709287493
null,USA,Lima,45806,OH,null,null,false,3255 Ft Shawnee Ind Dr,null,I11,"3255 Ft Shawnee Ind Dr
Lima, OH, USA 45806-1882
419-331-3027 | Website",OH,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
HD-1™ Fit Shop
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F20,Not in salesforce,3786,http://www.limahd.com/,3255 ft shawnee ind dr,null,787,419-331-3027,United States,Lima Harley-Davidson,45806-1882,Harley,4193313027
null,USA,Dodge City,67801,KS,null,null,false,1312 S 2nd Ave,null,I05,"1312 S 2nd Ave
Dodge City, KS, USA 67801-6621
(620) 227-6351 | Website",KS,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
HD-1™ Fit Shop
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F07,Not in salesforce,1478,http://www.dodgecityharleydavidson.com/,1312 south 2nd avenue,null,545,(620) 227-6351,United States,Dodge City Harley-Davidson,67801-6621,Harley,6202276351
null,USA,Pueblo,81008,CO,null,null,false,5001 N Elizabeth,null,I05,"5001 N Elizabeth
Pueblo, CO, USA 81008-2074
(719) 542-6032 | Website",CO,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
H-D® Authorized Rentals
Test Ride
",F06,Not in salesforce,3258,http://www.outposthd.com/,5001 north elizabeth,null,303,(719) 542-6032,United States,Outpost Harley-Davidson,81008-2074,Harley,7195426032
null,USA,Sandusky,44870,OH,null,null,false,5316 Milan Rd Ste A,null,I11,"5316 Milan Rd Ste A
Sandusky, OH, USA 44870-5846
(419) 502-2244 | Website",OH,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
HD-1™ Fit Shop
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
H-DTM Riding Academy
H-D® Authorized Rentals
Test Ride
",F20,Phone Match : 001j000000ckw5YAAQ,2772,http://www.madriverharley.com/,5316 milan road suite a,null,788,(419) 502-2244,United States,Mad River Harley-Davidson,44870-5846,Harley,4195022244
null,USA,Topeka,66612,KS,null,null,false,2047 SW Topeka Blvd,null,I05,"2047 SW Topeka Blvd
Topeka, KS, USA 66612-1462
785-234-6174 | Website",KS,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
H-DTM Riding Academy
Test Ride
",F07,Address Match : 001j0000016zmIuAAI,1558,http://www.topekaharley.com/,2047 sw topeka boulevard,null,546,785-234-6174,United States,Historic Harley-Davidson,66612-1462,Harley,7852346174
null,USA,Grand Junction,81506,CO,null,null,false,2747 Crossroads Blvd,null,I05,"2747 Crossroads Blvd
Grand Junction, CO, USA 81506-3954
970-245-0812 | Website",CO,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
H-DTM Riding Academy
H-D® Authorized Rentals
Test Ride
",F06,Address Match : 001j000000Q6kxiAAB,415,http://www.gjharley.com/,2747 crossroads boulevard,null,304,970-245-0812,United States,Grand Junction Harley-Davidson,81506-3954,Harley,9702450812
null,USA,Ottawa,45875,OH,null,null,false,6388 US 224,null,I11,"6388 US 224
Ottawa, OH, USA 45875-8711
419-523-4274 | Website",OH,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F20,Not in salesforce,3840,http://www.benbreecehd.com/,6388 us 224,null,789,419-523-4274,United States,Ben Breece Harley-Davidson,45875-8711,Harley,4195234274
null,USA,Olathe,66061,KS,null,null,false,725 N Rawhide Rd,null,I05,"725 N Rawhide Rd
Olathe, KS, USA 66061-3633
(913) 764-7433 | Website",KS,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
Express Lane™ Service
HD-1™ Fit Shop
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F07,Phone Match : 001j0000016zmH8AAI,2793,http://www.rawhideharley.com/,725 north rawhide road,null,547,(913) 764-7433,United States,Rawhide Harley-Davidson,66061-3633,Harley,9137647433
null,USA,Silverton,81438,CO,null,null,false,1139 Greene St,null,No pod mapping,"1139 Greene St
Silverton, CO, USA 81438-0000
(970) 387-9877 | Website",CO,"H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
",No pod mapping,Not a dealer,3466,http://www.silvertonharley.com/,1139 greene street,null,305,(970) 387-9877,United States,Silverton Harley-Davidson,81438-0000,Harley,9703879877
null,USA,Saint Joseph,64503,MO,null,null,false,4020 S US Highway 169,null,I10,"4020 S US Highway 169
Saint Joseph, MO, USA 64503-1599
816-233-9061 | Website",MO,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
HD-1™ Fit Shop
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F07,Phone Match : 001j0000016zm9EAAQ,2594,http://www.stjoeharleydavidson.com/,4020 south us 169,null,548,816-233-9061,United States,St. Joe Harley-Davidson,64503-1599,Harley,8162339061
null,USA,Durango,81301,CO,null,null,false,750 S Camino Del Rio,null,I05,"750 S Camino Del Rio
Durango, CO, USA 81301-6801
(970) 259-0778 | Website",CO,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F06,Not in salesforce,1388,http://www.durangoharley.com/,750 south camino del rio,null,306,(970) 259-0778,United States,Durango Harley-Davidson,81301-6801,Harley,9702590778
null,USA,Kansas City,64153,MO,null,null,false,9400 NW Prairie View Rd,null,I10,"9400 NW Prairie View Rd
Kansas City, MO, USA 64153-1860
816-420-9000 | Website",MO,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
HD-1™ Fit Shop
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
H-DTM Riding Academy
H-D® Authorized Rentals
Test Ride
",F07,Address Match : 001j0000016zmBjAAI,2552,http://www.worthharleydavidson.com/,9400 nw prairie view road,null,549,816-420-9000,United States,Worth Harley-Davidson,64153-1860,Harley,8164209000
null,USA,Bristol,06010,CT,null,null,false,488 Farmington Ave Rte 6,null,I14,"488 Farmington Ave Rte 6
Bristol, CT, USA 06010-3904
(860) 583-8484 | Website",CT,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
HD-1™ Fit Shop
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
H-D® Authorized Rentals
Test Ride
",F23,Not in salesforce,2651,http://www.yankeeharley.com/,488 farmington avenue route 6,null,307,(860) 583-8484,United States,Yankee Harley-Davidson,06010-3904,Harley,8605838484
null,USA,Danbury,06810,CT,null,null,false,51 Federal Rd,null,I14,"51 Federal Rd
Danbury, CT, USA 06810-4001
203-730-2453 | Website",CT,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
HD-1™ Fit Shop
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
H-D® Authorized Rentals
Test Ride
",F23,Not in salesforce,468,http://www.hdofdanbury.com/,51 federal road,null,308,203-730-2453,United States,"Harley-Davidson of Danbury, Inc.",06810-4001,Harley,2037302453
null,USA,East Hartford,06108,CT,null,null,false,221 Governor St,null,I14,"221 Governor St
East Hartford, CT, USA 06108-2149
(860) 528-7200 | Website",CT,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F23,Not in salesforce,1124,http://www.gengrasharleydavidson.com/,221 governor street,null,309,(860) 528-7200,United States,Gengras Harley-Davidson,06108-2149,Harley,8605287200
null,USA,Piqua,45356,OH,null,null,false,1501 E Ash St,null,I11,"1501 E Ash St
Piqua, OH, USA 45356-2355
(937) 773-8733 | Website",OH,"H.O.G.® Chapter
H-DTM Riding Academy
Test Ride
",F20,Not a dealer,3773,http://www.piquahd.com/,1501 east ash street,null,790,(937) 773-8733,United States,Piqua Harley-Davidson,45356-2355,Harley,9377738733
null,USA,Dover,44622,OH,null,null,false,1465 State Rte 39 NW,null,I11,"1465 State Rte 39 NW
Dover, OH, USA 44622-7336
(330) 364-6519 | Website",OH,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
HD-1™ Fit Shop
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
H-DTM Riding Academy
H-D® Authorized Rentals
Test Ride
",F20,Not in salesforce,1577,http://www.adventurehd.com/,1465 state route 39 nw,null,791,(330) 364-6519,United States,Adventure Harley-Davidson,44622-7336,Harley,3303646519
null,USA,Xenia,45385,OH,null,null,false,1213 Cincinnati Ave,null,I11,"1213 Cincinnati Ave
Xenia, OH, USA 45385-9353
(937) 376-3344 | Website",OH,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Authorized Service
H.O.G.® Chapter
H-DTM Riding Academy
Test Ride
",F20,Not in salesforce,2703,http://www.buckminnsdanddharley-davidson.com/,1213 cincinnati avenue,null,792,(937) 376-3344,United States,Buckminns D&D Harley-Davidson,45385-9353,Harley,9373763344
null,USA,Lexington,40509,KY,null,null,false,2073 Bryant Rd,null,I17,"2073 Bryant Rd
Lexington, KY, USA 40509-9427
(859) 253-2461 | Website",KY,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
HD-1™ Fit Shop
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F12,Address Match : 001j000000j5jLQAAY,1873,http://www.manowarhd.com/,2073 bryant road,null,550,(859) 253-2461,United States,Man O' War Harley-Davidson,40509-9427,Harley,8592532461
null,USA,Chillicothe,45601,OH,null,null,false,818 Eastern Ave,null,I11,"818 Eastern Ave
Chillicothe, OH, USA 45601-3655
740-773-8826 | Website",OH,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
HD-1™ Fit Shop
H-D Authorized Service
H.O.G.® Chapter
",F20,Not in salesforce,3685,http://www.ohiocycles.com/,818 eastern avenue,null,793,740-773-8826,United States,Harley-Davidson of Chillicothe,45601-3655,Harley,7407738826
null,USA,London,40741,KY,null,null,false,575 E Hal Rogers Pkwy,null,I17,"575 E Hal Rogers Pkwy
London, KY, USA 40741-2716
(606) 862-5656 | Website",KY,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F12,Address Match : 001j000000j5jTZAAY,2273,http://www.wildcatharley.com/,575 east hal rogers parkway,null,551,(606) 862-5656,United States,Wildcat Harley-Davidson,40741-2716,Harley,6068625656
null,USA,Medina,44256,OH,null,null,false,3053 Eastpointe Dr,null,I11,"3053 Eastpointe Dr
Medina, OH, USA 44256-8233
(330) 721-1702 | Website",OH,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
Express Lane™ Service
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F20,Not in salesforce,3609,http://www.centuryhd.com/,3053 eastpointe dr,null,794,(330) 721-1702,United States,Stinger Harley-Davidson,44256-8233,Harley,3307211702
null,USA,Florence,41042,KY,null,null,false,8025 Action Blvd Ste 1,null,I17,"8025 Action Blvd Ste 1
Florence, KY, USA 41042-1372
(859) 282-2111",KY,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F12,Phone Match : 001j000000j5jS8AAI,2081,null,8025 action boulevard suite 1,null,552,(859) 282-2111,United States,Thoroughbred Harley-Davidson,41042-1372,Harley,8592822111
null,USA,Branford,06405,CT,null,null,false,557 W Main St,null,I14,"557 W Main St
Branford, CT, USA 06405-3419
203-315-4759 | Website",CT,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F23,Not in salesforce,525,http://www.brothersharley.com/,557 west main street,null,310,203-315-4759,United States,Brothers' Harley-Davidson,06405-3419,Harley,2033154759
null,USA,Dayton,45414,OH,null,null,false,7220 N Dixie Dr,null,I11,"7220 N Dixie Dr
Dayton, OH, USA 45414-2708
(937) 898-8084 | Website",OH,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F20,Not in salesforce,2951,http://www.buckeyehd.com/,7220 north dixie dr,null,795,(937) 898-8084,United States,Buckeye Harley-Davidson,45414-2708,Harley,9378988084
null,USA,Cincinnati,45245,OH,null,null,false,699 Old State Rte 74,null,I11,"699 Old State Rte 74
Cincinnati, OH, USA 45245-1042
513-528-1400 | Website",OH,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F20,Not in salesforce,3687,http://www.eastgateharley.com/,699 old state route 74,null,553,513-528-1400,United States,Harley-Davidson of Eastgate,45245-1042,Harley,5135281400
null,USA,Ellington,06029,CT,null,null,false,398 Somers Rd,null,I14,"398 Somers Rd
Ellington, CT, USA 06029-2628
860-875-6663 | Website",CT,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
HD-1™ Fit Shop
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
H-DTM Riding Academy
Test Ride
",F23,Not in salesforce,562,http://www.tsiharleydavidson.com/,398 somers road,null,311,860-875-6663,United States,TSI Harley-Davidson,06029-2628,Harley,8608756663
null,USA,North Canton,44720,OH,null,null,false,7233 Sunset Strip Ave NW,null,I11,"7233 Sunset Strip Ave NW
North Canton, OH, USA 44720-7038
330-494-2453 | Website",OH,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F20,Not in salesforce,3814,http://www.freedomharley.com/,7233 sunset strip avenue nw,null,796,330-494-2453,United States,Freedom Harley-Davidson,44720-7038,Harley,3304942453
null,USA,Pikeville,41501,KY,null,null,false,114 Harley Dr,null,I17,"114 Harley Dr
Pikeville, KY, USA 41501-9023
(606) 433-0911 | Website",KY,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
HD-1™ Fit Shop
H-D Authorized Service
Test Ride
",F12,Not in salesforce,1652,http://www.hdofpikeville.com/,114 harley dr,null,554,(606) 433-0911,United States,Harley-Davidson of Pikeville,41501-9023,Harley,6064330911
null,USA,New London,06320,CT,null,null,false,951 Bank St,null,I14,"951 Bank St
New London, CT, USA 06320-2702
(860) 574-9200 | Website",CT,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
H-D Authorized Service
H.O.G.® Chapter
H-DTM Riding Academy
Test Ride
",F23,Not in salesforce,1729,http://www.mikesfamous.com/,951 bank street,null,312,(860) 574-9200,United States,"Mike's Famous Harley-Davidson, New London, CT",06320-2702,Harley,8605749200
null,USA,Athens,45701,OH,null,null,false,165 Columbus Rd,null,I11,"165 Columbus Rd
Athens, OH, USA 45701-1315
740-592-1692 | Website",OH,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F20,Not in salesforce,3646,http://www.athenssportcycles.com/,165 columbus road,null,797,740-592-1692,United States,Athens Harley-Davidson,45701-1315,Harley,7405921692
null,USA,Huntington,25701,WV,null,null,false,408 4th St,null,I17,"408 4th St
Huntington, WV, USA 25701-1315
(304) 523-1340 | Website",WV,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
HD-1™ Fit Shop
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
H-DTM Riding Academy
Test Ride
",F12,Not in salesforce,2201,http://www.charlieshd.com/,408 4th street,null,555,(304) 523-1340,United States,Charlie's Harley-Davidson,25701-1315,Harley,3045231340
null,USA,Oxon Hill,20745,MD,null,null,false,185 Waterfront St,null,I16,"185 Waterfront St
Oxon Hill, MD, USA 20745-1138
(301) 749-6644",MD,"H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
",F16,Not a dealer,3560,null,185 waterfront street,null,313,(301) 749-6644,United States,"Harley-Davidson of Washington, DC",20745-1138,Harley,3017496644
null,USA,Avon,44011,OH,null,null,false,38401 Chester Rd,null,I11,"38401 Chester Rd
Avon, OH, USA 44011-1078
(440) 934-5000 | Website",OH,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Gift Card
Express Lane™ Service
H-D JUMPSTART™
H-D Authorized Service
H.O.G.® Chapter
H-DTM Riding Academy
H-D® Authorized Rentals
Test Ride
",F20,Not in salesforce,3738,http://www.lakeerieharley.com/,38401 chester road,null,798,(440) 934-5000,United States,Lake Erie Harley-Davidson,44011-1078,Harley,4409345000
null,USA,Delbarton,25670,WV,null,null,false,US 119 Preece Bottom Rd,null,I17,"US 119 Preece Bottom Rd
Delbarton, WV, USA 25670-9735
(304) 475-0123 | Website",WV,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Authorized Service
H.O.G.® Chapter
Test Ride
",F12,Not in salesforce,3749,http://www.mikes-hd.com/,us 119 preece bottom road,null,556,(304) 475-0123,United States,Mountain State Harley-Davidson,25670-9735,Harley,3044750123
null,USA,Fort Washington,20744,MD,null,null,false,9407 Livingston Rd,null,I16,"9407 Livingston Rd
Fort Washington, MD, USA 20744-4917
(301) 248-1200 | Website",MD,"H-D® Motorcycles
H-D MotorClothes® Merchandise
H-D Genuine Motor Accessories
H-D Authorized Service
H.O.G.® Chapter
H-D® Authorized Rentals
Test Ride
",F16,Not in salesforce,3559,http://www.hdwash.com/,9407 livingston road,null,314,(301) 248-1200,United States,"Harley-Davidson of Washington, DC",20744-4917,Harley,3012481200
